File Type,Element Type,Element Name,Suggested Name
.js,function,first,first
.svelte,variable,showValvesModal,show_valves_modal
.py,variable,MAX_RETRIES,max_retries
.py,class,AbstractPostgresTest,abstract_postgres_test
.js,function,post,post
.ts,variable,MODEL_DOWNLOAD_POOL,model_download_pool
.js,function,_iterableToArray,_iterable_to_array
.py,class,SPAStaticFiles,spastatic_files
.js,function,ParserBlock,parser_block
.js,function,when,when
.py,variable,forwarded_allow_ips,forwarded_allow_ips
.py,function,stop_task_endpoint,stop_task_endpoint
.svelte,variable,alt,alt
.svelte,variable,showAddMemoryModal,show_add_memory_modal
.js,function,ThrownErrorItem,thrown_error_item
.js,function,writeUInt32BE,write_uint32be
.svelte,function,createFileFromText,create_file_from_text
.js,function,converge,converge
.svelte,variable,email,email
.py,variable,start_index,start_index
.js,function,_either,_either
.js,function,mapSpec,map_spec
.js,function,createNodes,create_nodes
.py,function,parse_ollama_modelfile,parse_ollama_modelfile
.js,function,emitsWrappingTags,emits_wrapping_tags
.svelte,function,querystringValue,querystring_value
.py,function,delete_group_by_id,delete_group_by_id
.js,function,configsPlugin,configs_plugin
.py,variable,url_values,url_values
.svelte,svelte_prop,indeterminate,indeterminate
.ts,function,validateChat,validate_chat
.js,variable,ensureIsArray,ensure_is_array
.js,function,legacy_defineProperties,legacy_define_properties
.py,variable,event_caller,event_caller
.svelte,variable,themeChangeHandler,theme_change_handler
.py,function,generate_function_chat_completion,generate_function_chat_completion
.py,variable,GLOBAL_LOG_LEVEL,global_log_level
.py,function,update_feedback_by_id,update_feedback_by_id
.py,variable,create_resp,create_resp
.js,function,setPrototypeOf,set_prototype_of
.svelte,svelte_prop,small,small
.ts,variable,inlineRule,inline_rule
.py,variable,tool_calls,tool_calls
.py,function,pull_model,pull_model
.py,variable,snippet,snippet
.py,function,stream_wrapper,stream_wrapper
.py,variable,auths,auths
.py,function,update_memory_by_id,update_memory_by_id
.svelte,variable,dragImage,drag_image
.py,class,ModelForm,model_form
.ts,variable,resetUploadDir,reset_upload_dir
.js,function,LinkError,link_error
.svelte,variable,stdoutLines,stdout_lines
.js,function,popCallback,pop_callback
.ts,variable,currentDate,current_date
.py,variable,existing_tables,existing_tables
.ts,variable,getTools,get_tools
.svelte,variable,systemTheme,system_theme
.ts,variable,APP_NAME,app_name
.svelte,variable,speakSpeechSynthesisHandler,speak_speech_synthesis_handler
.ts,variable,summary,summary
.py,variable,header,header
.py,class,GenerateEmbeddingsForm,generate_embeddings_form
.js,function,isSymbol,is_symbol
.js,function,util,util
.ts,variable,getChatsByFolderId,get_chats_by_folder_id
.py,variable,DETECT_CODE_INTERPRETER,detect_code_interpreter
.svelte,variable,save,save
.py,variable,all_chats,all_chats
.py,class,Loader,loader
.py,variable,CHROMA_TENANT,chroma_tenant
.py,variable,num_keys,num_keys
.ts,variable,day,day
.js,variable,cloneShallowKeyValuePair,clone_shallow_key_value_pair
.js,function,scoreForKeyword,score_for_keyword
.ts,variable,compareVersion,compare_version
.ts,variable,sleep,sleep
.svelte,variable,codeExecutions,code_executions
.ts,variable,getFeedbackById,get_feedback_by_id
.svelte,variable,memory,memory
.py,variable,mode,mode
.ts,variable,match,match
.py,variable,bracket_end,bracket_end
.js,function,defaultRenderer,default_renderer
.js,function,getScrollParent,get_scroll_parent
.ts,variable,deleteChannelById,delete_channel_by_id
.svelte,variable,browserLanguages,browser_languages
.svelte,variable,mergeResponses,merge_responses
.js,variable,makeScroller,make_scroller
.py,variable,S3_ENDPOINT_URL,s3_endpoint_url
.svelte,variable,dragged,dragged
.js,function,copySymbolsIn,copy_symbols_in
.svelte,variable,showTikaServerUrl,show_tika_server_url
.py,function,delete_tag_by_id_and_tag_name,delete_tag_by_id_and_tag_name
.js,function,startIndex,start_index
.svelte,variable,largeTextAsFile,large_text_as_file
.py,variable,mime,mime
.py,function,add_or_update_user_message,add_or_update_user_message
.py,function,update_knowledge_data_by_id,update_knowledge_data_by_id
.js,function,getIteratorFn,get_iterator_fn
.js,function,includes,includes
.svelte,variable,directConnections,direct_connections
.ts,variable,archiveChatById,archive_chat_by_id
.py,class,OpenAIChatCompletionForm,open_aichat_completion_form
.js,function,deepFreeze,deep_freeze
.py,variable,ENABLE_OLLAMA_API,enable_ollama_api
.js,function,componentWillUnmount,component_will_unmount
.py,variable,domain,domain
.js,function,cleanup,cleanup
.py,variable,tools_dict,tools_dict
.svelte,variable,showPreviousMessage,show_previous_message
.py,variable,tool_call_index,tool_call_index
.js,function,get,get
.svelte,variable,cssContent,css_content
.svelte,variable,cloneChatHandler,clone_chat_handler
.py,variable,INVALID_URL,invalid_url
.js,function,react_redux_bindActionCreators,react_redux_bind_action_creators
.py,variable,message_id,message_id
.js,function,stateMailTo,state_mail_to
.svelte,svelte_prop,onThread,on_thread
.py,function,get_knowledge_by_id,get_knowledge_by_id
.svelte,variable,userCount,user_count
.svelte,variable,onDragOver,on_drag_over
.svelte,variable,endIndex,end_index
.svelte,variable,textArea,text_area
.py,variable,tag_updates,tag_updates
.ts,variable,context,context
.py,variable,CUSTOM_NAME,custom_name
.py,function,test_get_file,test_get_file
.js,function,footnote_block,footnote_block
.js,function,maybeIndexedSeqFromValue,maybe_indexed_seq_from_value
.svelte,variable,onAttributesUpdate,on_attributes_update
.py,class,SearchResult,search_result
.svelte,svelte_prop,save,save
.py,function,verify_password,verify_password
.py,function,authenticate_user_by_trusted_header,authenticate_user_by_trusted_header
.js,function,resolveYamlNull,resolve_yaml_null
.svelte,variable,func,func
.svelte,svelte_prop,codeExecutions,code_executions
.js,function,_objectIs,_object_is
.js,function,addWords,add_words
.py,class,TestGCSStorageProvider,test_gcsstorage_provider
.py,variable,event_type,event_type
.js,function,range,range
.py,function,get_chats_by_folder_id_and_user_id,get_chats_by_folder_id_and_user_id
.svelte,variable,embeddingConfig,embedding_config
.svelte,variable,TTS_MODEL,tts_model
.svelte,variable,embeddingModelUpdateHandler,embedding_model_update_handler
.py,variable,admin_password,admin_password
.py,class,GetResult,get_result
.js,function,updatePatches,update_patches
.svelte,variable,allModelIds,all_model_ids
.svelte,variable,_chat,_chat
.py,variable,transcript,transcript
.js,function,listLanguages,list_languages
.svelte,variable,toggleSplitLargeChunks,toggle_split_large_chunks
.py,variable,bearer_security,bearer_security
.ts,variable,getTagsById,get_tags_by_id
.js,class,ResolveStrategy,resolve_strategy
.svelte,variable,shiftEnter,shift_enter
.py,variable,NOT_FOUND,not_found
.js,function,hashDelete,hash_delete
.js,function,unicodeToArray,unicode_to_array
.js,function,tryUnsubscribe,try_unsubscribe
.svelte,variable,rect,rect
.py,variable,date,date
.py,class,UsersTable,users_table
.js,function,pathSatisfies,path_satisfies
.js,function,getMatchData,get_match_data
.svelte,function,isDifferentChat,is_different_chat
.ts,function,getUserTimezone,get_user_timezone
.py,variable,LDAP_SEARCH_BASE,ldap_search_base
.js,function,removeAllListeners,remove_all_listeners
.svelte,svelte_prop,largeTextAsFile,large_text_as_file
.svelte,variable,checkOauthCallback,check_oauth_callback
.js,function,_inherits,_inherits
.py,function,_get_relevant_documents,_get_relevant_documents
.py,variable,azure_file_path,azure_file_path
.js,function,readBlockMapping,read_block_mapping
.py,function,teardown_method,teardown_method
.py,function,get_all_user_chats_in_db,get_all_user_chats_in_db
.svelte,variable,textStream,text_stream
.js,function,tag,tag
.js,function,isSwagger2,is_swagger2
.ts,interface,AvailableModelsResponse,available_models_response
.py,variable,RAG_TEXT_SPLITTER,rag_text_splitter
.ts,variable,showChangelog,show_changelog
.py,variable,pipe,pipe
.js,function,slice,slice
.py,variable,snapshot,snapshot
.js,function,initMergePropsProxy,init_merge_props_proxy
.ts,variable,tokenClient,token_client
.py,variable,CODE_EXECUTION_JUPYTER_AUTH,code_execution_jupyter_auth
.py,variable,collection_name,collection_name
.js,class,RootVisitor,root_visitor
.js,function,isInteger,is_integer
.js,function,dropLastWhile,drop_last_while
.svelte,variable,handleOpenAIError,handle_open_aierror
.py,variable,CHROMA_HTTP_HOST,chroma_http_host
.py,variable,soup,soup
.js,function,ins,ins
.ts,function,unescapeHtml,unescape_html
.svelte,svelte_prop,showPreviousMessage,show_previous_message
.py,variable,now,now
.py,function,_safe_process_url,_safe_process_url
.py,function,main,main
.svelte,svelte_prop,cloneChatHandler,clone_chat_handler
.ts,variable,removeFormattings,remove_formattings
.svelte,variable,newChatButton,new_chat_button
.py,function,_parse_video_id,_parse_video_id
.js,function,methodWrapReturnFunction,method_wrap_return_function
.svelte,variable,pos,pos
.py,variable,S3_ACCESS_KEY_ID,s3_access_key_id
.py,class,FeedbackForm,feedback_form
.py,function,get_feedback_by_id_and_user_id,get_feedback_by_id_and_user_id
.py,variable,admin_name,admin_name
.py,function,process_pipeline_outlet_filter,process_pipeline_outlet_filter
.py,function,add_files_to_knowledge_batch,add_files_to_knowledge_batch
.py,variable,PGVECTOR_DB_URL,pgvector_db_url
.ts,variable,languages,languages
.py,variable,RELEVANCE_THRESHOLD,relevance_threshold
.ts,variable,generateEmbeddings,generate_embeddings
.svelte,variable,word,word
.py,variable,qid_col,qid_col
.svelte,variable,showUsername,show_username
.js,function,operation_extensions,operation_extensions
.py,variable,cascade,cascade
.svelte,variable,selectedToolIds,selected_tool_ids
.js,function,afterWrite,after_write
.js,function,getInByJsonPath,get_in_by_json_path
.js,variable,makeResolveSubtree,make_resolve_subtree
.js,function,PatchError,patch_error
.svelte,variable,calculateRMS,calculate_rms
.svelte,variable,params,params
.js,function,base64ToBytes,base64to_bytes
.svelte,svelte_prop,direct,direct
.js,function,startNewTag,start_new_tag
.py,variable,extra_params,extra_params
.js,function,assignMergeValue,assign_merge_value
.svelte,variable,continueButton,continue_button
.py,function,generate_moa_response,generate_moa_response
.js,function,_executeHook,_execute_hook
.svelte,variable,observer,observer
.svelte,svelte_prop,func,func
.py,function,speech,speech
.js,function,_equals,_equals
.svelte,variable,info,info
.js,function,generateError,generate_error
.js,function,doResolve,do_resolve
.js,function,createLineElement,create_line_element
.svelte,variable,userLocation,user_location
.js,function,isIterable,is_iterable
.js,function,onEofChunk,on_eof_chunk
.py,variable,OPENAI_MODELS,openai_models
.py,variable,existing_nullable,existing_nullable
.js,function,runClearTimeout,run_clear_timeout
.js,function,iterableClass,iterable_class
.py,function,create_new_prompt,create_new_prompt
.js,variable,_xfBase_init,_xf_base_init
.py,variable,FIRECRAWL_API_BASE_URL,firecrawl_api_base_url
.js,function,mapFactory,map_factory
.js,function,resolveYamlTimestamp,resolve_yaml_timestamp
.js,function,toPlainObject,to_plain_object
.ts,function,cleanText,clean_text
.js,function,RuntimeError,runtime_error
.ts,variable,playingNotificationSound,playing_notification_sound
.py,variable,container_name,container_name
.py,variable,access_token_url,access_token_url
.py,variable,filters,filters
.py,variable,attrs,attrs
.js,function,updateResolved,update_resolved
.py,function,ascrape_all,ascrape_all
.js,function,pipe,pipe
.svelte,variable,showDefaultPermissionsModal,show_default_permissions_modal
.svelte,variable,selectTemplate,select_template
.py,variable,tag_ids,tag_ids
.py,function,get_tools,get_tools
.js,variable,authorizeApplication,authorize_application
.svelte,variable,allTags,all_tags
.py,variable,new_keys,new_keys
.py,variable,ID_TAKEN,id_taken
.svelte,variable,normB,norm_b
.py,variable,callback,callback
.js,function,setIn,set_in
.svelte,variable,webhookUrl,webhook_url
.js,function,createRecurry,create_recurry
.svelte,variable,saveRecording,save_recording
.svelte,function,onDragEnd,on_drag_end
.py,variable,top_n,top_n
.py,variable,Groups,groups
.js,function,parameter_builders_path,parameter_builders_path
.js,function,base64url,base64url
.js,function,_objectKeys,_object_keys
.js,function,getContext,get_context
.js,function,setRequestBodyInclusion,set_request_body_inclusion
.ts,variable,prefixId,prefix_id
.svelte,variable,defaultModelId,default_model_id
.py,variable,STORAGE_PROVIDER,storage_provider
.py,class,TagFilterForm,tag_filter_form
.js,function,empty,empty
.svelte,variable,confirmSelect,confirm_select
.js,function,RangeError,range_error
.svelte,svelte_prop,selectedToolIds,selected_tool_ids
.js,function,PresetApis,preset_apis
.js,function,writeUInt8,write_uint8
.svelte,function,calculateShowRelevance,calculate_show_relevance
.py,function,get_filtered_models,get_filtered_models
.svelte,variable,toggleResponseAutoCopy,toggle_response_auto_copy
.py,variable,texts,texts
.js,function,createBaseEach,create_base_each
.svelte,function,addUsage,add_usage
.svelte,svelte_prop,params,params
.svelte,variable,tools,tools
.py,variable,chat_column,chat_column
.ts,variable,createI18nStore,create_i18n_store
.py,variable,blob,blob
.py,function,test_delete_chat_by_id,test_delete_chat_by_id
.ts,variable,chunk,chunk
.ts,variable,cloneSharedChatById,clone_shared_chat_by_id
.js,variable,operation_wrapper,operation_wrapper
.js,function,createCtor,create_ctor
.svelte,variable,chats,chats
.py,variable,room,room
.py,class,WorkspacePermissions,workspace_permissions
.py,function,authenticate_user,authenticate_user
.py,function,generate_openai_batch_embeddings,generate_openai_batch_embeddings
.js,function,MapIterator,map_iterator
.js,function,getOwnPropertyNames,get_own_property_names
.py,function,get_ef,get_ef
.js,function,resolveEnd,resolve_end
.js,function,assertIsObject,assert_is_object
.py,variable,DEFAULT_MOA_GENERATION_PROMPT_TEMPLATE,default_moa_generation_prompt_template
.js,function,allReducers,all_reducers
.py,variable,serialized_value,serialized_value
.ts,variable,WEBUI_NAME,webui_name
.py,variable,release_func,release_func
.py,function,chat_completion_files_handler,chat_completion_files_handler
.js,function,pureFinalPropsSelector,pure_final_props_selector
.ts,variable,examples,examples
.py,variable,img_url,img_url
.svelte,variable,toggleModelHandler,toggle_model_handler
.py,variable,tags_string,tags_string
.py,variable,hash,hash
.js,function,maybeReadMore,maybe_read_more
.svelte,function,fillMissingProperties,fill_missing_properties
.js,function,readFloatBE,read_float_be
.js,function,decodeURI,decode_uri
.js,function,FormattedError,formatted_error
.svelte,function,scrollHandler,scroll_handler
.svelte,function,shouldShowPercentage,should_show_percentage
.js,function,throwError,throw_error
.py,function,copy_model,copy_model
.py,variable,ENABLE_FORWARD_USER_INFO_HEADERS,enable_forward_user_info_headers
.svelte,variable,STT_WHISPER_MODEL,stt_whisper_model
.svelte,variable,resultLines,result_lines
.svelte,variable,modelId,model_id
.js,function,prependOnceListener,prepend_once_listener
.py,variable,errors,errors
.py,function,send_post_request,send_post_request
.py,variable,ModelFile,model_file
.py,function,get_tools_user_valves_by_id,get_tools_user_valves_by_id
.py,variable,bool,bool
.js,function,latin1Slice,latin1slice
.py,variable,base_url,base_url
.py,function,get_gravatar_url,get_gravatar_url
.py,variable,query_params,query_params
.js,function,_objectSpread2,_object_spread2
.py,variable,formatted_weekday,formatted_weekday
.svelte,variable,response,response
.js,function,undestroy,undestroy
.js,function,getAllLineNumbers,get_all_line_numbers
.js,function,isNull,is_null
.py,variable,deprecated,deprecated
.ts,variable,parentMessageId,parent_message_id
.js,function,addPlugin,add_plugin
.svelte,variable,folderList,folder_list
.py,function,teardown_class,teardown_class
.py,variable,gcs_file_path,gcs_file_path
.js,function,updateReadableListening,update_readable_listening
.svelte,variable,saveMessage,save_message
.py,function,get_direct_connections_config,get_direct_connections_config
.py,variable,admin,admin
.svelte,svelte_prop,tools,tools
.py,variable,sub_pipe_id,sub_pipe_id
.js,function,_isArray,_is_array
.ts,function,getCredentials,get_credentials
.js,function,baseIsTypedArray,base_is_typed_array
.py,variable,param_description,param_description
.js,function,setRequestContentType,set_request_content_type
.js,variable,isOpenAPI30,is_open_api30
.py,variable,primary_key,primary_key
.js,function,equals,equals
.js,function,is_EOL,is_eol
.js,function,normalizeLink,normalize_link
.ts,variable,generateChatCompletion,generate_chat_completion
.ts,variable,getGroups,get_groups
.py,variable,WHISPER_MODEL_DIR,whisper_model_dir
.py,variable,blob_service_client,blob_service_client
.js,function,memoizeCapped,memoize_capped
.py,function,list_files,list_files
.py,function,delete_memory_by_id_and_user_id,delete_memory_by_id_and_user_id
.py,variable,algorithms,algorithms
.py,class,Tool,tool
.py,variable,RAG_EMBEDDING_MODEL_TRUST_REMOTE_CODE,rag_embedding_model_trust_remote_code
.js,function,noop,noop
.py,variable,settings_dict,settings_dict
.js,function,hash,hash
.py,variable,kernel_id,kernel_id
.js,function,lodash,lodash
.js,function,formDataBuilder,form_data_builder
.js,function,startNewMode,start_new_mode
.js,function,index_browser_escape,index_browser_escape
.py,variable,TAGS_GENERATION_PROMPT_TEMPLATE,tags_generation_prompt_template
.py,variable,new_channel,new_channel
.svelte,variable,cameraStream,camera_stream
.svelte,variable,loadKokoro,load_kokoro
.py,variable,s3_key,s3_key
.js,function,footnote_ref,footnote_ref
.py,variable,autoflush,autoflush
.js,function,constructYamlOmap,construct_yaml_omap
.py,variable,WEBUI_SESSION_COOKIE_SAME_SITE,webui_session_cookie_same_site
.py,function,get_prompts,get_prompts
.py,variable,EMPTY_CONTENT,empty_content
.js,function,notifyNestedSubs,notify_nested_subs
.svelte,variable,selection,selection
.js,function,createDOMPurify,create_dompurify
.py,function,update_user_role,update_user_role
.ts,variable,startDelimiter,start_delimiter
.svelte,variable,setLanguage,set_language
.py,variable,end_tag_regex,end_tag_regex
.js,function,EventEmitter,event_emitter
.js,function,http,http
.svelte,svelte_prop,modelId,model_id
.js,function,convert,convert
.ts,variable,formatDate,format_date
.js,function,getDependsOnOwnProps,get_depends_on_own_props
.py,variable,LDAP_SERVER_PORT,ldap_server_port
.py,variable,RAG_WEB_LOADER_ENGINES,rag_web_loader_engines
.svelte,variable,permissions,permissions
.py,variable,webPages,web_pages
.py,function,get_user_permissisions,get_user_permissisions
.js,function,reduceBy,reduce_by
.py,function,create_new_tools,create_new_tools
.svelte,variable,showEditMemoryModal,show_edit_memory_modal
.py,variable,AUDIO_STT_ENGINE,audio_stt_engine
.py,class,KnowledgeFileIdForm,knowledge_file_id_form
.js,function,deprecated,deprecated
.py,function,get_channel_thread_messages,get_channel_thread_messages
.ts,variable,setBanners,set_banners
.py,variable,TOOLS,tools
.py,variable,model_knowledge,model_knowledge
.svelte,svelte_prop,valvesSpec,valves_spec
.svelte,variable,ROW_HEIGHT,row_height
.py,function,get_reactions_by_message_id,get_reactions_by_message_id
.js,function,fromJSOrdered,from_jsordered
.svelte,variable,showModelDeleteConfirm,show_model_delete_confirm
.js,function,path_templating_grammar,path_templating_grammar
.ts,variable,API_KEY,api_key
.js,function,assembleLineNumberStyles,assemble_line_number_styles
.svelte,variable,uploadGoogleDriveHandler,upload_google_drive_handler
.py,variable,comparison_data,comparison_data
.py,variable,stdout,stdout
.js,variable,nodeTypeGetter,node_type_getter
.js,variable,TempCtor,temp_ctor
.py,variable,points_selector,points_selector
.js,function,escape,escape
.py,function,delete_tag_by_id_and_user_id_and_tag_name,delete_tag_by_id_and_user_id_and_tag_name
.py,variable,parents,parents
.py,variable,file_ext,file_ext
.py,variable,OPENID_PROVIDER_URL,openid_provider_url
.svelte,variable,showAddOllamaConnectionModal,show_add_ollama_connection_modal
.js,function,baseKeys,base_keys
.py,variable,file_content,file_content
.js,variable,getNestedErrorsWithPaths,get_nested_errors_with_paths
.svelte,variable,hideModelHandler,hide_model_handler
.svelte,variable,handleModernBrowserUpload,handle_modern_browser_upload
.js,function,before,before
.py,function,run_migrations_online,run_migrations_online
.py,variable,hash_object,hash_object
.js,function,_clone,_clone
.svelte,variable,playbackRate,playback_rate
.js,function,iterateList,iterate_list
.py,variable,_documents,_documents
.ts,variable,RETRIEVAL_API_BASE_URL,retrieval_api_base_url
.js,function,nop,nop
.py,variable,filter_type,filter_type
.py,class,MemoryUpdateModel,memory_update_model
.js,function,_concat,_concat
.js,function,takeWhileFactory,take_while_factory
.js,function,_createSuper,_create_super
.js,function,toFinite,to_finite
.js,function,mergeMappings,merge_mappings
.py,class,KnowledgeUserModel,knowledge_user_model
.py,function,get_knowledge_bases_by_user_id,get_knowledge_bases_by_user_id
.js,function,baseAssignIn,base_assign_in
.svelte,variable,cameraInputElement,camera_input_element
.py,class,MESSAGES,messages
.js,function,NoMargin,no_margin
.py,variable,RAG_RERANKING_MODEL,rag_reranking_model
.py,variable,websocket_url,websocket_url
.py,function,test_create_new_chat,test_create_new_chat
.py,function,toggle_model_by_id,toggle_model_by_id
.js,function,ReferenceError,reference_error
.js,function,isPlainSafeFirst,is_plain_safe_first
.svelte,variable,signInHandler,sign_in_handler
.svelte,variable,initChatList,init_chat_list
.js,function,utf16leToBytes,utf16le_to_bytes
.svelte,svelte_prop,permissions,permissions
.py,variable,OPENAI_API_KEYS,openai_api_keys
.svelte,variable,getContents,get_contents
.svelte,variable,positionMap,position_map
.js,function,replaceEntities,replace_entities
.py,function,convert_ollama_tool_call_to_openai,convert_ollama_tool_call_to_openai
.py,variable,raw_metadata,raw_metadata
.py,variable,file_name,file_name
.ts,variable,getFormattedTime,get_formatted_time
.py,function,fill_missing_permissions,fill_missing_permissions
.py,variable,index_params,index_params
.py,variable,image_format,image_format
.py,variable,users,users
.svelte,variable,typingUsers,typing_users
.ts,variable,getImportOrigin,get_import_origin
.js,function,padString,pad_string
.svelte,variable,chatInput,chat_input
.js,variable,createDeepLinkPath,create_deep_link_path
.svelte,variable,show,show
.svelte,variable,selectedVideoInputDeviceId,selected_video_input_device_id
.svelte,variable,stopResponse,stop_response
.py,variable,done_msg,done_msg
.js,function,cloneArrayBuffer,clone_array_buffer
.js,function,pipeline,pipeline
.py,variable,CODE_EXECUTION_ENGINE,code_execution_engine
.py,function,connect,connect
.svelte,variable,dragAndDrop,drag_and_drop
.js,function,zipObject,zip_object
.py,function,search_jina,search_jina
.py,variable,ENV,env
.svelte,variable,status,status
.ts,interface,ModelMeta,model_meta
.svelte,svelte_prop,uploadGoogleDriveHandler,upload_google_drive_handler
.svelte,variable,searchEnabled,search_enabled
.py,variable,filter_ids,filter_ids
.svelte,variable,chatStreaming,chat_streaming
.svelte,variable,handleMediaQuery,handle_media_query
.js,function,hasUndefined,has_undefined
.ts,variable,getToolList,get_tool_list
.py,class,MessageTable,message_table
.svelte,variable,toggleWebSearch,toggle_web_search
.py,function,save,save
.py,variable,Files,files
.js,function,addNestedSub,add_nested_sub
.svelte,variable,link,link
.js,function,arrayReduce,array_reduce
.ts,variable,generateTags,generate_tags
.py,variable,combined_documents,combined_documents
.svelte,function,handleUploadError,handle_upload_error
.py,function,get_image_model,get_image_model
.svelte,variable,enableMemory,enable_memory
.ts,variable,getGroupById,get_group_by_id
.js,function,NodeError,node_error
.py,variable,S3_BUCKET_NAME,s3_bucket_name
.js,class,Element,element
.js,function,createBuffer,create_buffer
.js,function,_xfilter,_xfilter
.ts,variable,banners,banners
.py,variable,database,database
.svelte,variable,themes,themes
.js,function,createStyleObject,create_style_object
.js,function,_type_of,_type_of
.py,class,Message,message
.py,function,clone_chat_by_id,clone_chat_by_id
.py,variable,backend,backend
.svelte,variable,tagId,tag_id
.ts,variable,socket,socket
.svelte,variable,hasImages,has_images
.js,variable,utils_memoizeN,utils_memoize_n
.js,function,sortFactory,sort_factory
.py,variable,tool_description,tool_description
.ts,variable,getOpenAIModelsDirect,get_open_aimodels_direct
.js,function,ReflectApply,reflect_apply
.py,function,is_mp4_audio,is_mp4_audio
.py,function,user_join,user_join
.py,variable,query_placeholders,query_placeholders
.js,function,configure,configure
.js,function,deprecateHighlightBlock,deprecate_highlight_block
.py,class,WEBHOOK_MESSAGES,webhook_messages
.py,variable,picture_url,picture_url
.py,variable,pipe_models,pipe_models
.js,function,_createTrustedTypesPolicy,_create_trusted_types_policy
.js,function,HashtagMatch,hashtag_match
.py,variable,chat_updates,chat_updates
.py,function,reset_upload_dir,reset_upload_dir
.js,function,parent,parent
.js,function,emitErrorAndCloseNT,emit_error_and_close_nt
.py,function,__contains__,__contains__
.svelte,variable,conversationMode,conversation_mode
.svelte,variable,onEdit,on_edit
.py,variable,DEFAULT,default
.svelte,svelte_prop,grow,grow
.py,variable,OPEN_WEBUI_DIR,open_webui_dir
.py,variable,web_loader,web_loader
.js,function,flip,flip
.py,variable,model_list,model_list
.svelte,variable,showShortcutsHandler,show_shortcuts_handler
.js,function,compileMode,compile_mode
.py,variable,oauth_allowed_roles,oauth_allowed_roles
.svelte,svelte_prop,typingUsers,typing_users
.svelte,variable,OpenAIKey,open_aikey
.svelte,variable,recurseCheckChild,recurse_check_child
.py,variable,manifest,manifest
.svelte,svelte_prop,show,show
.svelte,variable,toggleResponseAutoPlayback,toggle_response_auto_playback
.svelte,svelte_prop,stopResponse,stop_response
.py,function,post_new_message,post_new_message
.py,class,SetDefaultSuggestionsForm,set_default_suggestions_form
.svelte,variable,taskId,task_id
.py,function,rollback_sqlite,rollback_sqlite
.ts,variable,doc,doc
.py,class,CreateModelForm,create_model_form
.svelte,variable,actions,actions
.py,function,rollback,rollback
.js,function,_curry3,_curry3
.js,function,resolveYamlInteger,resolve_yaml_integer
.svelte,svelte_prop,dragAndDrop,drag_and_drop
.js,function,getCodeTree,get_code_tree
.js,function,checkValue,check_value
.svelte,svelte_prop,status,status
.svelte,variable,tracks,tracks
.svelte,svelte_prop,chatId,chat_id
.svelte,svelte_prop,searchEnabled,search_enabled
.py,variable,permission_hierarchy,permission_hierarchy
.js,function,resolveYamlFloat,resolve_yaml_float
.ts,variable,pullModel,pull_model
.js,function,createClass,create_class
.js,function,isPlainSafeLast,is_plain_safe_last
.svelte,variable,inputPlaceholder,input_placeholder
.ts,variable,exportAllFeedbacks,export_all_feedbacks
.js,function,heading,heading
.svelte,variable,userMessageElement,user_message_element
.js,function,webpackUniversalModuleDefinition,webpack_universal_module_definition
.js,function,stateBeforeAttributeName,state_before_attribute_name
.py,class,TestS3StorageProvider,test_s3storage_provider
.js,function,skipSpaces,skip_spaces
.ts,function,styleToString,style_to_string
.svelte,variable,placement,placement
.ts,variable,getOpenAIKeys,get_open_aikeys
.py,variable,current_time,current_time
.js,function,swap16,swap16
.svelte,variable,draggedOver,dragged_over
.svelte,function,percentage,percentage
.py,function,get_image_url,get_image_url
.ts,variable,nowMonth,now_month
.ts,variable,lastMessage,last_message
.py,variable,ports,ports
.js,function,resolveYamlBoolean,resolve_yaml_boolean
.svelte,variable,contents,contents
.py,variable,fake,fake
.svelte,variable,minutes,minutes
.py,variable,scope,scope
.js,function,property,property
.py,variable,process_time,process_time
.py,function,find_files_to_process,find_files_to_process
.svelte,variable,checkPinned,check_pinned
.js,function,emptyList,empty_list
.py,variable,TTS_OPENAI_API_KEY,tts_openai_api_key
.ts,function,titleGenerationTemplate,title_generation_template
.py,function,get_tools_by_id,get_tools_by_id
.ts,variable,createNewFunction,create_new_function
.js,function,querystringify,querystringify
.py,variable,ollama_url,ollama_url
.py,function,channel_events,channel_events
.py,function,_generate_html_body,_generate_html_body
.py,variable,DEFAULT_TOOLS_FUNCTION_CALLING_PROMPT_TEMPLATE,default_tools_function_calling_prompt_template
.js,function,deepCloneArray,deep_clone_array
.py,variable,result,result
.py,function,test_signup,test_signup
.svelte,variable,capabilities,capabilities
.js,function,baseMerge,base_merge
.svelte,svelte_prop,onEdit,on_edit
.py,variable,response_data,response_data
.ts,variable,sanitizedName,sanitized_name
.js,class,KeyValuePair,key_value_pair
.py,variable,upgrade,upgrade
.svelte,svelte_prop,showShortcutsHandler,show_shortcuts_handler
.py,variable,file_dir,file_dir
.py,class,MarkdownForm,markdown_form
.svelte,variable,level,level
.js,function,Renderer,renderer
.js,function,countMatchGroups,count_match_groups
.js,function,propertyIsUnsafe,property_is_unsafe
.svelte,variable,setEmbeddingConfig,set_embedding_config
.svelte,variable,TTS_SPLIT_ON,tts_split_on
.ts,variable,getDirectConnectionsConfig,get_direct_connections_config
.js,function,Traverse,traverse
.js,function,build_request_buildRequest,build_request_build_request
.py,function,handle_peewee_migration,handle_peewee_migration
.ts,variable,verifyOpenAIConnection,verify_open_aiconnection
.svelte,variable,editMessageConfirmHandler,edit_message_confirm_handler
.ts,variable,importConfig,import_config
