File Type,Element Type,Element Name,Is Default,Suggested Name
.js,variable,Br,False,
.js,variable,ensureIsArray,False,
.js,function,pad,False,
.js,function,path_templating_grammar,False,
.js,function,setSelectedServer,False,
.js,function,Fi,False,
.js,function,assertNotInfinite,False,
.js,function,_isPrimitive,False,
.js,function,isLeafNode,False,
.js,function,extend,False,
.js,variable,Sb,False,
.js,function,_dispatchable,False,
.js,function,code,False,
.js,variable,on,False,
.js,function,onEndNT,False,
.js,function,javascript,False,
.js,function,isMasked,False,
.js,function,asciiToBytes,False,
.js,function,parseBody,False,
.js,function,_iterableToArray,False,
.js,function,combinePlugins,False,
.js,variable,of,False,
.js,function,live_response_Headers,False,
.js,variable,Lr,False,
.js,function,isEqual,False,
.js,function,removeObserverFromMirror,False,
.js,function,toArray,False,
.js,function,lolcation,False,
.js,variable,Ei,False,
.js,function,construct,False,
.js,function,at,False,
.js,function,Bc,False,
.js,function,upgradePluginAPI,False,
.js,variable,xg,False,
.js,variable,s_,False,
.js,variable,Nn,False,
.js,function,_create_class,False,
.js,function,Ac,False,
.js,function,unwrapListeners,False,
.js,function,requiresValidationURL,False,
.js,variable,core_components,False,
.js,function,baseMergeDeep,False,
.js,function,getAllKeysIn,False,
.js,function,SafeBuffer,False,
.js,function,f1,False,
.js,function,baseGet,False,
.js,function,Nb,False,
.js,function,baseClone,False,
.js,variable,tr,False,
.js,function,baseFlatten,False,
.js,function,isMap,False,
.js,variable,kr,False,
.js,function,consumesOptionsFor,False,
.js,function,interposeFactory,False,
.js,function,append,False,
.js,variable,ma,False,
.js,function,rotl5,False,
.js,function,BuildVuePlugin,False,
.js,function,Db,False,
.js,variable,It,False,
.js,function,qd,False,
.js,function,baseAssignValue,False,
.js,variable,vI,False,
.js,function,join,False,
.js,function,Ve,False,
.js,function,_xreduceBy,False,
.js,function,handleSubsequentCalls,False,
.js,variable,Ad,False,
.js,variable,_e,False,
.js,variable,fv,False,
.js,function,skipWhileFactory,False,
.js,variable,dI,False,
.js,function,gi,False,
.js,function,emptyStack,False,
.js,function,hi,False,
.js,function,getState,False,
.js,variable,Gv,False,
.js,function,createElement,False,
.js,function,emptyOrderedSet,False,
.js,variable,TempCtor,False,
.js,function,Ng,False,
.js,function,sup,False,
.js,function,simpleEscapeSequence,False,
.js,variable,_subtract,False,
.js,variable,FE,False,
.js,function,decodeURI,False,
.js,function,close,False,
.js,function,truncateEnd,False,
.js,function,encode,False,
.js,function,_isArguments,False,
.js,class,_ShortUniqueId,False,
.js,function,mergePropsFactory,False,
.js,variable,ua,False,
.js,function,isNil,False,
.js,function,defaultStatusCode,False,
.js,function,zi,False,
.js,variable,cw,False,
.js,function,isNotEmpty,False,
.js,function,XUniqWith,False,
.js,function,jd,False,
.js,class,ModelPropertyMacroVisitor,False,
.js,function,baseIteratee,False,
.js,variable,Qp,False,
.js,function,E,False,
.js,variable,ay,False,
.js,variable,live_response_Headers,False,
.js,function,MapCache,False,
.js,function,formDataBuilder,False,
.js,variable,_8bit,False,
.js,variable,i_,False,
.js,function,mi,False,
.js,function,Autolinker,False,
.js,function,prependListener,False,
.js,variable,dispatch,False,
.js,function,Gg,False,
.js,function,SyntaxHighlighter,False,
.js,variable,Tx,False,
.js,function,rI,False,
.js,function,createListenerCollection,False,
.js,variable,ya,False,
.js,function,h,False,
.js,variable,Kl,False,
.js,function,lookahead,False,
.js,function,oa,False,
.js,function,kk,False,
.js,function,addKeyword,False,
.js,function,hasValueOrEmptyAttribute,False,
.js,function,post,False,
.js,variable,deltaY,False,
.js,variable,bn,False,
.js,function,hasOrAdd,False,
.js,variable,pI,False,
.js,function,sanitizeUrl,False,
.js,variable,Nl,False,
.js,function,_toPrimitive,False,
.js,function,type_casters_array,False,
.js,class,JSONSerialiser,False,
.js,function,getOperationRaw,False,
.js,function,i,False,
.js,variable,pointerBoundaryChar,False,
.js,variable,replace_special_chars_with_underscore,False,
.js,variable,append,False,
.js,function,setPrototypeOf,False,
.js,function,Tj,False,
.js,variable,bs,False,
.js,function,Lf,False,
.js,variable,Rl,False,
.js,variable,No,False,
.js,function,onwriteStateUpdate,False,
.js,function,text,False,
.js,function,Tk,False,
.js,class,ParentSchemaAwareVisitor,False,
.js,function,_defineProperty,False,
.js,function,unshift,False,
.js,function,Ce,False,
.js,function,arrayPush,False,
.js,function,isInvalid,False,
.js,function,resume,False,
.js,function,content_type_noop,False,
.js,function,_classCallCheck,False,
.js,function,index_browser_getLine,False,
.js,function,Iterable,False,
.js,function,stateCommentStart,False,
.js,function,getHolder,False,
.js,function,skipCharsBack,False,
.js,function,UrlMatcher,False,
.js,function,nc,False,
.js,function,setDefaultEncoding,False,
.js,function,getLanguage,False,
.js,function,onunpipe,False,
.js,function,alloc,False,
.js,function,qi,False,
.js,function,afterTransform,False,
.js,function,Sk,False,
.js,variable,Tp,False,
.js,function,getRawTag,False,
.js,variable,at,False,
.js,function,Be,False,
.js,variable,we,False,
.js,function,nj,False,
.js,function,_complement,False,
.js,variable,Ed,False,
.js,class,OpenAPI3_1DereferenceVisitor,False,
.js,function,empty,False,
.js,function,utf8CheckByte,False,
.js,function,isOpenAPI30,False,
.js,function,SetSeq,False,
.js,function,bb,False,
.js,function,setMaxListeners,False,
.js,function,KeyedCollection,False,
.js,function,Rk,False,
.js,function,readFloatBE,False,
.js,variable,Gy,False,
.js,function,valueOrEmptyList,False,
.js,variable,lS,False,
.js,function,listenerCount,False,
.js,function,_possibleConstructorReturn,False,
.js,variable,newNode,False,
.js,function,Wj,False,
.js,function,quoteString,False,
.js,variable,_C,False,
.js,function,y,False,
.js,variable,rI,False,
.js,function,curryN,False,
.js,function,_xdropLastWhile,False,
.js,function,hexWrite,False,
.js,function,Pj,False,
.js,variable,prompt,False,
.js,function,resolveYamlMerge,False,
.js,function,compileKeywords,False,
.js,function,createAssigner,False,
.js,function,fromArrayView,False,
.js,variable,rm,False,
.js,function,iterateeRearg,False,
.js,function,hr,False,
.js,function,Sh,False,
.js,function,isPlainSafe,False,
.js,variable,type_casters_array,False,
.js,function,errorListener,False,
.js,function,onReadable,False,
.js,variable,Td,False,
.js,function,xh,False,
.js,function,Zf,False,
.js,variable,mf,False,
.js,function,defineBigIntMethod,False,
.js,variable,isRfc3986Reserved,False,
.js,function,seqIterate,False,
.js,function,Zb,False,
.js,function,baseGetAllKeys,False,
.js,variable,dispatcher,False,
.js,function,writeUInt8,False,
.js,variable,Zw,False,
.js,function,oi,False,
.js,variable,Mp,False,
.js,variable,xf,False,
.js,function,over,False,
.js,variable,Tt,False,
.js,function,plugins_layout,False,
.js,function,addSublanguage,False,
.js,function,requireLanguage,False,
.js,function,parameter_builders_header,False,
.js,variable,Ha,False,
.js,function,BufferList,False,
.js,function,nodeTypeGetter,False,
.js,variable,ng,False,
.js,function,Eb,False,
.js,class,Namespace,False,
.js,variable,kE,False,
.js,variable,i,False,
.js,function,rl,False,
.js,function,representYamlTimestamp,False,
.js,function,defineProperty_defineProperty,False,
.js,function,unregisterLanguage,False,
.js,function,addErrorHandlerIfEventEmitter,False,
.js,variable,wa,False,
.js,function,State,False,
.js,function,grammar,False,
.js,function,configure,False,
.js,variable,ky,False,
.js,variable,Mv,False,
.js,function,boot,False,
.js,function,arrayEach,False,
